contact_id,account_id,first_name,last_name,title,seniority,role_flag,email,email_domain,last_activity_at
CON-PR5XM5FT,ACC-L5KU4NJ2,Jack,Thompson,Data Analyst,IC,User,jack.thompson@sapphire-biotech.com,sapphire-biotech.com,2025-07-26T14:38:01.131511
CON-UAMJJ7WS,ACC-L86YMKJL,Alex,White,Security Architect,Director,Decision_Influencer,alex.white@truenorth-industries.com,truenorth-industries.com,2022-11-21T07:23:27.131511
CON-EW9UDF49,ACC-L86YMKJL,Rowan,Kim,Security Engineer,IC,Decision_Influencer,rowan.kim@truenorth-industries.com,truenorth-industries.com,2023-06-02T08:56:59.131511
CON-64VULISZ,ACC-L86YMKJL,Jamie,Nguyen,Sales Ops Manager,Manager,User,jamie.nguyen@truenorth-industries.com,truenorth-industries.com,2025-02-17T19:09:21.131511
CON-WH7CO6VM,ACC-L86YMKJL,Morgan,Wright,Director of IT,Director,Decision_Maker,morgan.wright@truenorth-industries.com,truenorth-industries.com,2025-01-09T08:45:05.131511
CON-HGZS10Q3,ACC-QCM2VGJP,Riley,Wilson,Head of Security,Director,Decision_Maker,riley.wilson@ironclad-ventures.com,ironclad-ventures.com,2023-02-24T12:11:55.131511
CON-A6AS7WWM,ACC-QCM2VGJP,Harper,Thomas,Security Architect,Director,Decision_Influencer,harper.thomas@ironclad-ventures.com,ironclad-ventures.com,2023-08-20T12:50:23.131511
CON-OLRGWNXM,ACC-QCM2VGJP,Ethan,Rodriguez,Security Engineer,IC,Decision_Influencer,ethan.rodriguez@ironclad-ventures.com,ironclad-ventures.com,2024-10-06T07:53:12.131511
CON-NBU0WWT4,ACC-QCM2VGJP,Jordan,Lewis,VP Security,VP,Decision_Maker,jordan.lewis@ironclad-ventures.com,ironclad-ventures.com,2025-03-14T14:54:04.131511
CON-Q6W5RLOA,ACC-NW1PQ3E8,Ethan,Hall,Sales Ops Manager,Manager,User,ethan.hall@orion-analytics.com,orion-analytics.com,2023-10-19T07:58:06.131511
CON-5FB1XCCX,ACC-NW1PQ3E8,Leo,Miller,VP Security,VP,Decision_Maker,leo.miller@orion-analytics.com,orion-analytics.com,2023-09-26T09:46:18.131511
CON-14E85BOP,ACC-NW1PQ3E8,Kenji,Martin,Risk Analyst,IC,Decision_Influencer,kenji.martin@orion-analytics.com,orion-analytics.com,2024-01-08T19:43:22.131511
CON-0UPCHLIX,ACC-NW1PQ3E8,Isla,Jackson,CIO,C-Level,Decision_Maker,isla.jackson@orion-analytics.com,orion-analytics.com,2023-09-25T06:53:18.131511
CON-I21CJERH,ACC-NPWUXK5Q,Jamie,Hernandez,VP Security,VP,Decision_Maker,jamie.hernandez@maple-analytics.com,maple-analytics.com,2025-07-10T23:46:24.131511
CON-EJN2AYTU,ACC-NPWUXK5Q,Jamie,Martinez,IT Manager,Manager,Decision_Influencer,jamie.martinez@maple-analytics.com,maple-analytics.com,2024-01-16T18:41:00.131511
CON-DA1WXCB1,ACC-NPWUXK5Q,Omar,Jackson,Systems Admin,IC,User,omar.jackson@maple-analytics.com,maple-analytics.com,2024-04-11T12:38:56.131511
CON-GHHQJJ3K,ACC-NPWUXK5Q,Rowan,Walker,VP IT,VP,Decision_Maker,rowan.walker@maple-analytics.com,maple-analytics.com,2024-10-19T15:33:08.131511
CON-D1U8SUX6,ACC-LJKS35HE,Quinn,Chen,IT Manager,Manager,Decision_Influencer,quinn.chen@aurora-ventures.com,aurora-ventures.com,2023-09-16T04:09:33.131511
CON-DOHTL4Q5,ACC-LJKS35HE,Omar,Kim,IT Manager,Manager,Decision_Influencer,omar.kim@aurora-ventures.com,aurora-ventures.com,2025-02-05T00:59:58.131511
CON-AYDAOGWS,ACC-LJKS35HE,Jamie,Jones,CIO,C-Level,Decision_Maker,jamie.jones@aurora-ventures.com,aurora-ventures.com,2024-12-03T13:45:47.131511
CON-C67J3D6F,ACC-LJKS35HE,Ethan,Hall,IT Manager,Manager,Decision_Influencer,ethan.hall@aurora-ventures.com,aurora-ventures.com,2024-06-01T06:32:16.131511
CON-3KJGW1A7,ACC-IH2K3F62,Mia,Wright,Risk Analyst,IC,Decision_Influencer,mia.wright@orion-industries.com,orion-industries.com,2023-12-04T01:50:32.131511
CON-ZS13FL22,ACC-IH2K3F62,Jamie,Lopez,CIO,C-Level,Decision_Maker,jamie.lopez@orion-industries.com,orion-industries.com,2023-04-01T20:20:49.131511
CON-EP5SS2NK,ACC-IH2K3F62,Olivia,Patel,Systems Admin,IC,User,olivia.patel@orion-industries.com,orion-industries.com,2023-03-17T18:39:43.131511
CON-8UID8IUC,ACC-IH2K3F62,Maya,Rodriguez,CIO,C-Level,Decision_Maker,maya.rodriguez@orion-industries.com,orion-industries.com,2023-07-26T16:51:51.131511
CON-ONVVXKEX,ACC-CE6UKNNB,Avery,Thompson,Systems Admin,IC,User,avery.thompson@blueriver-telecom.com,blueriver-telecom.com,2025-07-28T18:37:23.131511
CON-FCA0FJSO,ACC-CE6UKNNB,Drew,Lee,Data Analyst,IC,User,drew.lee@blueriver-telecom.com,blueriver-telecom.com,2024-05-08T16:09:41.131511
CON-HL3G1BEV,ACC-CE6UKNNB,Avery,Young,Head of Security,Director,Decision_Maker,avery.young@blueriver-telecom.com,blueriver-telecom.com,2024-08-13T06:23:43.131511
CON-WHCBIJDQ,ACC-CE6UKNNB,Min,Jackson,Risk Analyst,IC,Decision_Influencer,min.jackson@blueriver-telecom.com,blueriver-telecom.com,2023-11-10T15:55:41.131511
CON-T1K5HG6E,ACC-7CSEON8W,Olivia,White,GRC Manager,Manager,Decision_Influencer,olivia.white@primegate-pharma.com,primegate-pharma.com,2025-07-17T09:18:37.131511
CON-DH10S29G,ACC-7CSEON8W,Morgan,Anderson,Systems Admin,IC,User,morgan.anderson@primegate-pharma.com,primegate-pharma.com,2024-03-11T10:04:43.131511
CON-DT7J117T,ACC-7CSEON8W,Anika,Thomas,GRC Manager,Manager,Decision_Influencer,anika.thomas@primegate-pharma.com,primegate-pharma.com,2024-11-14T05:21:42.131511
CON-NMEAF4U8,ACC-7CSEON8W,Anika,White,Security Engineer,IC,Decision_Influencer,anika.white@primegate-pharma.com,primegate-pharma.com,2023-01-13T05:02:03.131511
CON-CNMVV3R3,ACC-RLAAZR9W,Harper,Miller,Sales Ops Manager,Manager,User,harper.miller@hyperion-ai.com,hyperion-ai.com,2025-06-28T02:18:08.131511
CON-R23I4KQ8,ACC-RLAAZR9W,Cameron,Nguyen,Risk Analyst,IC,Decision_Influencer,cameron.nguyen@hyperion-ai.com,hyperion-ai.com,2024-07-07T21:56:45.131511
CON-CZPL9FZD,ACC-RLAAZR9W,Sophia,Miller,CIO,C-Level,Decision_Maker,sophia.miller@hyperion-ai.com,hyperion-ai.com,2025-01-22T11:46:11.131511
CON-G4DMO30B,ACC-RLAAZR9W,Kai,Wilson,Risk Analyst,IC,Decision_Influencer,kai.wilson@hyperion-ai.com,hyperion-ai.com,2023-03-20T15:46:09.131511
CON-XIO3ECKR,ACC-B35FB7MD,Leo,Kim,Sales Ops Manager,Manager,User,leo.kim@sapphire-foods.com,sapphire-foods.com,2022-10-26T09:39:56.131511
CON-IDSB5E89,ACC-B35FB7MD,Noah,Brown,CISO,C-Level,Decision_Maker,noah.brown@sapphire-foods.com,sapphire-foods.com,2023-04-27T13:21:49.131511
CON-V0Z907D9,ACC-B35FB7MD,Kai,Wilson,VP IT,VP,Decision_Maker,kai.wilson@sapphire-foods.com,sapphire-foods.com,2024-11-22T03:03:19.131511
CON-86VRNO8S,ACC-B35FB7MD,Noah,Patel,CISO,C-Level,Decision_Maker,noah.patel@sapphire-foods.com,sapphire-foods.com,2024-05-11T02:11:03.131511
CON-UOE22FU9,ACC-1KF1BUAE,Olivia,Clark,VP Security,VP,Decision_Maker,olivia.clark@sapphire-foods-1.com,sapphire-foods-1.com,2023-04-22T03:43:36.131511
CON-RYICU432,ACC-1KF1BUAE,Noah,Rodriguez,Sales Ops Manager,Manager,User,noah.rodriguez@sapphire-foods-1.com,sapphire-foods-1.com,2022-11-02T17:31:14.131511
CON-E3S4EQI7,ACC-1KF1BUAE,Min,King,VP IT,VP,Decision_Maker,min.king@sapphire-foods-1.com,sapphire-foods-1.com,2024-04-26T03:57:58.131511
CON-EPBOIM62,ACC-1KF1BUAE,Priya,Lee,CISO,C-Level,Decision_Maker,priya.lee@sapphire-foods-1.com,sapphire-foods-1.com,2023-02-17T12:33:39.131511
CON-UXO1DTLJ,ACC-M733IKPX,Kenji,Anderson,Security Engineer,IC,Decision_Influencer,kenji.anderson@blueriver-materials.com,blueriver-materials.com,2024-07-11T19:14:09.131511
CON-RBGF7KCL,ACC-M733IKPX,Jamie,Khan,Head of Security,Director,Decision_Maker,jamie.khan@blueriver-materials.com,blueriver-materials.com,2022-12-21T16:36:41.131511
CON-88IJ7X8D,ACC-M733IKPX,Ava,Thompson,Risk Analyst,IC,Decision_Influencer,ava.thompson@blueriver-materials.com,blueriver-materials.com,2024-04-21T02:20:02.131511
CON-9R5LR08L,ACC-M733IKPX,Drew,Taylor,Security Engineer,IC,Decision_Influencer,drew.taylor@blueriver-materials.com,blueriver-materials.com,2025-08-20T10:24:42.131511
CON-2158MDK6,ACC-XZRLQEKA,Maya,Martinez,VP IT,VP,Decision_Maker,maya.martinez@truenorth-pharma.com,truenorth-pharma.com,2024-06-17T19:18:38.131511
CON-EKZUW3QX,ACC-XZRLQEKA,Harper,Walker,Risk Analyst,IC,Decision_Influencer,harper.walker@truenorth-pharma.com,truenorth-pharma.com,2024-01-06T05:10:35.131511
CON-Z2T65GIJ,ACC-XZRLQEKA,Isla,Thomas,Data Analyst,IC,User,isla.thomas@truenorth-pharma.com,truenorth-pharma.com,2022-12-21T17:01:25.131511
CON-2P43129F,ACC-XZRLQEKA,Emma,Williams,Security Architect,Director,Decision_Influencer,emma.williams@truenorth-pharma.com,truenorth-pharma.com,2024-02-15T15:38:58.131511
CON-ZEEQ8YKI,ACC-F8DCRPEQ,Mateo,Thomas,Director of IT,Director,Decision_Maker,mateo.thomas@redwood-pharma.com,redwood-pharma.com,2024-10-17T20:12:56.131511
CON-NKGN0O9L,ACC-F8DCRPEQ,Quinn,Nguyen,Systems Admin,IC,User,quinn.nguyen@redwood-pharma.com,redwood-pharma.com,2024-05-02T02:55:48.131511
CON-JW7WS6LD,ACC-F8DCRPEQ,Taylor,Wong,Head of Security,Director,Decision_Maker,taylor.wong@redwood-pharma.com,redwood-pharma.com,2023-10-05T14:28:29.131511
CON-404S17CA,ACC-F8DCRPEQ,Leo,Wilson,Data Analyst,IC,User,leo.wilson@redwood-pharma.com,redwood-pharma.com,2024-05-05T05:42:09.131511
CON-GL8EZDA8,ACC-CC4THF42,Jordan,Wright,Director of IT,Director,Decision_Maker,jordan.wright@vertex-foods.com,vertex-foods.com,2023-07-31T12:23:43.131511
CON-XJTR05SJ,ACC-CC4THF42,Leo,Thompson,Systems Admin,IC,User,leo.thompson@vertex-foods.com,vertex-foods.com,2025-07-17T16:19:09.131511
CON-WAIRD5S8,ACC-CC4THF42,Harper,Garcia,Risk Analyst,IC,Decision_Influencer,harper.garcia@vertex-foods.com,vertex-foods.com,2023-10-26T15:38:03.131511
CON-NXT9SEB7,ACC-CC4THF42,Min,Hall,Head of Security,Director,Decision_Maker,min.hall@vertex-foods.com,vertex-foods.com,2024-11-14T04:29:49.131511
CON-PHFOXOOD,ACC-T28OX7ST,Jack,Rodriguez,VP IT,VP,Decision_Maker,jack.rodriguez@zenith-bank.com,zenith-bank.com,2025-05-06T09:45:50.131511
CON-DBCZ7EVF,ACC-T28OX7ST,Mia,Thomas,Risk Analyst,IC,Decision_Influencer,mia.thomas@zenith-bank.com,zenith-bank.com,2023-05-06T06:48:40.131511
CON-1CC6408U,ACC-T28OX7ST,Taylor,Taylor,IT Manager,Manager,Decision_Influencer,taylor.taylor@zenith-bank.com,zenith-bank.com,2023-08-13T01:19:10.131511
CON-8GPA7YA4,ACC-T28OX7ST,Mateo,Singh,IT Manager,Manager,Decision_Influencer,mateo.singh@zenith-bank.com,zenith-bank.com,2024-01-03T14:10:39.131511
CON-6G58BFUP,ACC-DIGASG30,Sophia,Patel,Head of Security,Director,Decision_Maker,sophia.patel@crescent-studios.com,crescent-studios.com,2023-04-22T21:25:15.131511
CON-H2OWTPZT,ACC-DIGASG30,Noah,Davis,Director of IT,Director,Decision_Maker,noah.davis@crescent-studios.com,crescent-studios.com,2023-01-06T00:17:31.131511
CON-WVMHJAE7,ACC-DIGASG30,Sam,King,Sales Ops Manager,Manager,User,sam.king@crescent-studios.com,crescent-studios.com,2023-07-28T08:30:30.131511
CON-TQ4ZR4XJ,ACC-DIGASG30,Luca,White,Systems Admin,IC,User,luca.white@crescent-studios.com,crescent-studios.com,2022-11-19T22:19:15.131511
CON-OVCZYEX0,ACC-PKRVMW82,Mateo,Miller,Security Engineer,IC,Decision_Influencer,mateo.miller@primegate-industries.com,primegate-industries.com,2024-11-29T04:40:12.131511
CON-WMRL6HIR,ACC-PKRVMW82,Sophia,Patel,Sales Ops Manager,Manager,User,sophia.patel@primegate-industries.com,primegate-industries.com,2024-02-07T10:31:25.131511
CON-NWXVPFN9,ACC-PKRVMW82,Harper,Wong,GRC Manager,Manager,Decision_Influencer,harper.wong@primegate-industries.com,primegate-industries.com,2022-10-25T10:16:15.131511
CON-5SZ5T3RW,ACC-PKRVMW82,Alex,Lewis,Data Analyst,IC,User,alex.lewis@primegate-industries.com,primegate-industries.com,2024-08-31T09:55:26.131511
CON-ODB3XIIL,ACC-74104Y6K,Mateo,Nguyen,CISO,C-Level,Decision_Maker,mateo.nguyen@aurora-systems.com,aurora-systems.com,2022-11-17T16:29:18.131511
CON-J9E5ONK9,ACC-74104Y6K,Jack,Anderson,Systems Admin,IC,User,jack.anderson@aurora-systems.com,aurora-systems.com,2023-05-04T04:50:47.131511
CON-QZWR04RO,ACC-74104Y6K,Luca,Martinez,Security Architect,Director,Decision_Influencer,luca.martinez@aurora-systems.com,aurora-systems.com,2025-10-07T17:47:49.131511
CON-VZDXMIUM,ACC-74104Y6K,Anika,Khan,IT Manager,Manager,Decision_Influencer,anika.khan@aurora-systems.com,aurora-systems.com,2024-06-03T02:07:45.131511
CON-6G0KAHFE,ACC-PQS0OQFD,Casey,Davis,Director of IT,Director,Decision_Maker,casey.davis@redwood-motors.com,redwood-motors.com,2024-10-08T08:04:12.131511
CON-DFAL0TJC,ACC-PQS0OQFD,Casey,Jackson,Data Analyst,IC,User,casey.jackson@redwood-motors.com,redwood-motors.com,2023-09-09T17:50:24.131511
CON-4ALPWT9H,ACC-PQS0OQFD,Kenji,Hall,CIO,C-Level,Decision_Maker,kenji.hall@redwood-motors.com,redwood-motors.com,2022-10-26T20:04:59.131511
CON-36CKK5VU,ACC-PQS0OQFD,Drew,Lee,Head of Security,Director,Decision_Maker,drew.lee@redwood-motors.com,redwood-motors.com,2025-09-01T11:47:41.131511
CON-J49C6YE5,ACC-OBHJ663L,Min,Miller,CISO,C-Level,Decision_Maker,min.miller@blueriver-pharma.com,blueriver-pharma.com,2023-11-01T19:58:21.131511
CON-CCPWROJA,ACC-OBHJ663L,Jamie,Lee,Data Analyst,IC,User,jamie.lee@blueriver-pharma.com,blueriver-pharma.com,2024-11-30T21:09:40.131511
CON-6V5EY50E,ACC-OBHJ663L,Drew,Wright,Security Architect,Director,Decision_Influencer,drew.wright@blueriver-pharma.com,blueriver-pharma.com,2025-09-30T23:25:39.131511
CON-VEN4ESJO,ACC-OBHJ663L,Arjun,Taylor,Director of IT,Director,Decision_Maker,arjun.taylor@blueriver-pharma.com,blueriver-pharma.com,2024-02-19T00:25:42.131511
CON-QY6PXMEG,ACC-SM2IRWBB,Casey,Jones,Security Engineer,IC,Decision_Influencer,casey.jones@horizon-telecom.com,horizon-telecom.com,2023-03-16T19:48:34.131511
CON-DRWE7A0C,ACC-SM2IRWBB,Isla,Lopez,VP Security,VP,Decision_Maker,isla.lopez@horizon-telecom.com,horizon-telecom.com,2024-11-19T14:55:07.131511
CON-NR1CR4VW,ACC-SM2IRWBB,Mia,Kim,GRC Manager,Manager,Decision_Influencer,mia.kim@horizon-telecom.com,horizon-telecom.com,2023-06-13T09:01:08.131511
CON-TFSOFQFJ,ACC-SM2IRWBB,Jack,Martinez,Security Engineer,IC,Decision_Influencer,jack.martinez@horizon-telecom.com,horizon-telecom.com,2025-01-04T11:06:58.131511
CON-41KA9P5B,ACC-0D7SCKZC,Emma,Lee,Sales Ops Manager,Manager,User,emma.lee@horizon-telecom-1.com,horizon-telecom-1.com,2024-10-28T20:52:21.131511
CON-RC0JX2K0,ACC-0D7SCKZC,Noah,Jones,VP Security,VP,Decision_Maker,noah.jones@horizon-telecom-1.com,horizon-telecom-1.com,2024-10-31T20:16:09.131511
CON-XD5WE23T,ACC-0D7SCKZC,Harper,Lopez,Sales Ops Manager,Manager,User,harper.lopez@horizon-telecom-1.com,horizon-telecom-1.com,2024-04-19T12:38:06.131511
CON-HMT5SFIL,ACC-0D7SCKZC,Leo,Khan,Sales Ops Manager,Manager,User,leo.khan@horizon-telecom-1.com,horizon-telecom-1.com,2023-07-27T07:43:24.131511
CON-JZM3RBHR,ACC-BYXBCXED,Leo,Miller,Security Architect,Director,Decision_Influencer,leo.miller@redwood-pharma-1.com,redwood-pharma-1.com,2022-11-24T13:22:45.131511
CON-0M3C5Q58,ACC-BYXBCXED,Maya,Moore,Head of Security,Director,Decision_Maker,maya.moore@redwood-pharma-1.com,redwood-pharma-1.com,2025-09-09T13:19:29.131511
CON-NE2XV73V,ACC-BYXBCXED,Alex,Davis,Sales Ops Manager,Manager,User,alex.davis@redwood-pharma-1.com,redwood-pharma-1.com,2025-02-13T15:53:12.131511
CON-72DXXX4Q,ACC-BYXBCXED,Ethan,Nguyen,Systems Admin,IC,User,ethan.nguyen@redwood-pharma-1.com,redwood-pharma-1.com,2024-07-16T10:58:53.131511
CON-7G4I098V,ACC-67RBOUFJ,Arjun,Hernandez,Risk Analyst,IC,Decision_Influencer,arjun.hernandez@maple-insurance.com,maple-insurance.com,2024-03-23T14:33:34.131511
CON-5MGQJS0R,ACC-67RBOUFJ,Olivia,Brown,Data Analyst,IC,User,olivia.brown@maple-insurance.com,maple-insurance.com,2024-10-15T22:01:05.131511
CON-LQPTEGFS,ACC-67RBOUFJ,Diego,Moore,VP IT,VP,Decision_Maker,diego.moore@maple-insurance.com,maple-insurance.com,2025-02-06T12:55:59.131511
CON-QKICX6KH,ACC-67RBOUFJ,Riley,Lewis,Risk Analyst,IC,Decision_Influencer,riley.lewis@maple-insurance.com,maple-insurance.com,2025-05-17T09:37:04.131511
CON-08JO706E,ACC-4QPPWJHN,Mateo,Thompson,VP Security,VP,Decision_Maker,mateo.thompson@sequoia-motors.com,sequoia-motors.com,2024-02-03T21:53:51.131511
CON-HFDKWYPR,ACC-4QPPWJHN,Olivia,Lee,VP IT,VP,Decision_Maker,olivia.lee@sequoia-motors.com,sequoia-motors.com,2023-11-08T02:02:28.131511
CON-1LP33Y28,ACC-4QPPWJHN,Emma,Martin,Security Architect,Director,Decision_Influencer,emma.martin@sequoia-motors.com,sequoia-motors.com,2023-07-06T07:58:08.131511
CON-5DR2TUGO,ACC-4QPPWJHN,Olivia,Patel,Security Architect,Director,Decision_Influencer,olivia.patel@sequoia-motors.com,sequoia-motors.com,2024-11-04T19:32:22.131511
CON-J291CZS3,ACC-N6F269OY,Arjun,Anderson,GRC Manager,Manager,Decision_Influencer,arjun.anderson@orion-bank.com,orion-bank.com,2025-05-11T19:26:53.131511
CON-VDZA1RAI,ACC-N6F269OY,Ethan,Anderson,Sales Ops Manager,Manager,User,ethan.anderson@orion-bank.com,orion-bank.com,2025-01-16T09:57:20.131511
CON-3EW8RTK4,ACC-N6F269OY,Leo,Hernandez,VP Security,VP,Decision_Maker,leo.hernandez@orion-bank.com,orion-bank.com,2025-02-18T04:14:18.131511
CON-MI7THH9Q,ACC-N6F269OY,Luca,Miller,Head of Security,Director,Decision_Maker,luca.miller@orion-bank.com,orion-bank.com,2025-03-30T00:00:21.131511
CON-VCTZ3RNM,ACC-N5HPDZSD,Rowan,Wong,VP IT,VP,Decision_Maker,rowan.wong@clearview-ventures.com,clearview-ventures.com,2024-01-18T14:22:01.131511
CON-1YLJ4RYA,ACC-N5HPDZSD,Jordan,Jones,Systems Admin,IC,User,jordan.jones@clearview-ventures.com,clearview-ventures.com,2023-08-26T20:38:09.131511
CON-ZY6DE9IO,ACC-N5HPDZSD,Casey,Wilson,Security Architect,Director,Decision_Influencer,casey.wilson@clearview-ventures.com,clearview-ventures.com,2025-05-02T04:44:34.131511
CON-HKACKB1T,ACC-N5HPDZSD,Ava,Singh,Head of Security,Director,Decision_Maker,ava.singh@clearview-ventures.com,clearview-ventures.com,2024-09-08T14:25:55.131511
CON-7VI25JZ3,ACC-S7XUUL19,Maya,Rodriguez,CIO,C-Level,Decision_Maker,maya.rodriguez@crescent-pharma.com,crescent-pharma.com,2025-07-19T20:34:48.131511
CON-19XA4Y4R,ACC-S7XUUL19,Priya,Wilson,VP IT,VP,Decision_Maker,priya.wilson@crescent-pharma.com,crescent-pharma.com,2025-01-05T04:53:55.131511
CON-CFK2U7K7,ACC-S7XUUL19,Emma,Thompson,Risk Analyst,IC,Decision_Influencer,emma.thompson@crescent-pharma.com,crescent-pharma.com,2024-11-22T19:37:23.131511
CON-35TW3B7J,ACC-S7XUUL19,Jordan,Wright,Security Architect,Director,Decision_Influencer,jordan.wright@crescent-pharma.com,crescent-pharma.com,2023-11-11T03:18:24.131511
CON-LQ0EY2ES,ACC-FAZP8ORX,Olivia,Lee,GRC Manager,Manager,Decision_Influencer,olivia.lee@zenith-foods.com,zenith-foods.com,2024-09-23T16:00:26.131511
CON-16RFJYK5,ACC-FAZP8ORX,Taylor,Thomas,Data Analyst,IC,User,taylor.thomas@zenith-foods.com,zenith-foods.com,2025-10-15T16:05:17.131511
CON-UR70P2U1,ACC-FAZP8ORX,Quinn,Clark,Data Analyst,IC,User,quinn.clark@zenith-foods.com,zenith-foods.com,2025-02-11T11:24:59.131511
CON-OMKRCXD2,ACC-FAZP8ORX,Yara,White,Sales Ops Manager,Manager,User,yara.white@zenith-foods.com,zenith-foods.com,2024-05-27T19:57:23.131511
CON-1V3R6LXS,ACC-RO1JYK6L,Quinn,Anderson,Systems Admin,IC,User,quinn.anderson@summit-pharma.com,summit-pharma.com,2024-01-28T07:20:41.131511
CON-BJ15ADTJ,ACC-RO1JYK6L,Kai,Davis,IT Manager,Manager,Decision_Influencer,kai.davis@summit-pharma.com,summit-pharma.com,2022-11-11T23:46:37.131511
CON-46VOZ3H4,ACC-RO1JYK6L,Isla,Jones,Director of IT,Director,Decision_Maker,isla.jones@summit-pharma.com,summit-pharma.com,2024-09-06T19:46:05.131511
CON-031W64GY,ACC-RO1JYK6L,Rowan,Anderson,Security Engineer,IC,Decision_Influencer,rowan.anderson@summit-pharma.com,summit-pharma.com,2025-05-16T05:09:40.131511
CON-NWT7Q3GL,ACC-CCGS4DKK,Luca,Thompson,Director of IT,Director,Decision_Maker,luca.thompson@onyx-labs.com,onyx-labs.com,2024-11-21T19:32:19.131511
CON-PD5Z5S7I,ACC-CCGS4DKK,Jack,Nguyen,IT Manager,Manager,Decision_Influencer,jack.nguyen@onyx-labs.com,onyx-labs.com,2024-12-26T00:05:08.131511
CON-GDTP8VBR,ACC-CCGS4DKK,Jordan,Williams,Security Architect,Director,Decision_Influencer,jordan.williams@onyx-labs.com,onyx-labs.com,2024-06-02T16:50:59.131511
CON-WLXGZMVP,ACC-CCGS4DKK,Arjun,Lee,Risk Analyst,IC,Decision_Influencer,arjun.lee@onyx-labs.com,onyx-labs.com,2025-10-13T05:01:12.131511
CON-Y5R0QGKJ,ACC-7UN0BVK2,Ava,Moore,Systems Admin,IC,User,ava.moore@onyx-energy.com,onyx-energy.com,2025-03-20T21:11:07.131511
CON-KDU7NKQ9,ACC-7UN0BVK2,Jordan,Rodriguez,CIO,C-Level,Decision_Maker,jordan.rodriguez@onyx-energy.com,onyx-energy.com,2023-08-08T12:52:53.131511
CON-IQ4RZ8ZD,ACC-7UN0BVK2,Jack,Davis,Sales Ops Manager,Manager,User,jack.davis@onyx-energy.com,onyx-energy.com,2025-01-01T01:06:46.131511
CON-OSAFKQYQ,ACC-7UN0BVK2,Morgan,Hall,CIO,C-Level,Decision_Maker,morgan.hall@onyx-energy.com,onyx-energy.com,2024-03-14T21:31:47.131511
CON-QZL2BF69,ACC-DJTBSTN8,Quinn,Young,VP IT,VP,Decision_Maker,quinn.young@oakridge-capital.com,oakridge-capital.com,2022-12-22T19:24:51.131511
CON-C6MGL0JC,ACC-DJTBSTN8,Ava,Taylor,Security Engineer,IC,Decision_Influencer,ava.taylor@oakridge-capital.com,oakridge-capital.com,2025-01-31T01:51:09.131511
CON-257SZS1N,ACC-DJTBSTN8,Nina,Wilson,Director of IT,Director,Decision_Maker,nina.wilson@oakridge-capital.com,oakridge-capital.com,2024-03-21T02:37:41.131511
CON-HXHDA815,ACC-DJTBSTN8,Anika,Williams,CISO,C-Level,Decision_Maker,anika.williams@oakridge-capital.com,oakridge-capital.com,2024-08-04T20:45:29.131511
CON-XAYCZ19K,ACC-S88DEU4Y,Diego,Garcia,Data Analyst,IC,User,diego.garcia@sapphire-materials.com,sapphire-materials.com,2024-12-29T19:38:01.131511
CON-X0OO5LQC,ACC-S88DEU4Y,Harper,Hernandez,Data Analyst,IC,User,harper.hernandez@sapphire-materials.com,sapphire-materials.com,2025-04-01T15:04:02.131511
CON-UJV2US29,ACC-S88DEU4Y,Quinn,Miller,IT Manager,Manager,Decision_Influencer,quinn.miller@sapphire-materials.com,sapphire-materials.com,2025-01-01T04:08:32.131511
CON-SVQSHEXA,ACC-S88DEU4Y,Rowan,Garcia,Data Analyst,IC,User,rowan.garcia@sapphire-materials.com,sapphire-materials.com,2023-03-16T20:25:18.131511
CON-G2DH394J,ACC-T6SL9689,Jack,Garcia,Systems Admin,IC,User,jack.garcia@vertex-ai-1.com,vertex-ai-1.com,2024-01-24T21:09:02.131511
CON-0C3571YM,ACC-T6SL9689,Mia,Williams,Head of Security,Director,Decision_Maker,mia.williams@vertex-ai-1.com,vertex-ai-1.com,2024-05-08T00:50:39.131511
CON-6I15BIRS,ACC-T6SL9689,Jamie,Thomas,GRC Manager,Manager,Decision_Influencer,jamie.thomas@vertex-ai-1.com,vertex-ai-1.com,2024-12-26T19:47:54.131511
CON-LH1K7OKF,ACC-T6SL9689,Liam,Kim,Head of Security,Director,Decision_Maker,liam.kim@vertex-ai-1.com,vertex-ai-1.com,2025-01-27T17:00:45.131511
CON-VRHGOXOW,ACC-MI22VH28,Rowan,Williams,Systems Admin,IC,User,rowan.williams@zenith-insurance.com,zenith-insurance.com,2024-07-01T06:48:36.131511
CON-I3K2Z8DP,ACC-MI22VH28,Arjun,Hall,Risk Analyst,IC,Decision_Influencer,arjun.hall@zenith-insurance.com,zenith-insurance.com,2023-11-10T10:17:09.131511
CON-4AXH65VH,ACC-MI22VH28,Harper,Miller,Data Analyst,IC,User,harper.miller@zenith-insurance.com,zenith-insurance.com,2024-01-08T06:43:05.131511
CON-AK5U9QWR,ACC-MI22VH28,Quinn,Martin,CIO,C-Level,Decision_Maker,quinn.martin@zenith-insurance.com,zenith-insurance.com,2023-08-17T13:11:26.131511
